CustomerID,LoanID,ApplicantType,Age,EmploymentType,AnnualIncome,MonthlyIncome,LoanType,LoanAmount,LoanTenureMonths,InterestRate,CollateralValue,CreditScore,PastDefaults,NumOpenAccounts,BusinessRevenue,ProfitMargin,BusinessYears,ProbDefault
CUST103413,LN203413,Personal,27,Self-employed,762699,63558,Wedding,189142,48,12.93,344474,654,0,2,,,,0
CUST103414,LN203414,Business,47,Salaried,5820615,485051,Invoice Discounting,3994218,60,14.04,3617803,622,0,1,4672103,19.58,13,0.076
CUST103415,LN203415,Personal,61,Salaried,1138019,94835,Medical,150744,24,12.89,1065169,651,0,3,,,,0
CUST103416,LN203416,Business,59,Salaried,3686859,307238,Working Capital,7286236,48,12.44,5574575,558,0,0,1193742,44.02,9,0.125
CUST103417,LN203417,Personal,21,Salaried,401363,33447,Medical,184530,48,10.77,1349876,782,0,0,,,,0
CUST103418,LN203418,Business,53,Salaried,5494273,457856,Invoice Discounting,9630901,24,18.46,10440461,755,0,1,50000,-3.83,26,0.205
CUST103419,LN203419,Personal,22,Salaried,266367,22197,Debt Consolidation,538650,48,13.3,899289,734,0,1,,,,0.064
CUST103420,LN203420,Business,37,Salaried,3973397,331116,Business Expansion,6432385,48,15.33,0,766,0,2,13662671,-1.57,11,0.122
CUST103421,LN203421,Personal,56,Salaried,279739,23312,Home,481636,60,11.84,225235,734,0,0,,,,0.104
CUST103424,LN203424,Personal,55,Salaried,1042061,86838,Home,749743,24,9.22,211225,632,0,2,,,,0.108
CUST103425,LN203425,Personal,32,Self-employed,827836,68986,Debt Consolidation,276983,12,11.54,63338,703,0,2,,,,0.083
CUST103426,LN203426,Personal,56,Business-owner,521634,43470,Wedding,369187,72,12.6,59942,688,0,2,,,,0
CUST103427,LN203427,Personal,55,Salaried,562693,46891,Wedding,156034,60,13.06,209070,647,1,3,,,,0.084
CUST103428,LN203428,Business,64,Salaried,5454949,454579,Equipment Finance,8747881,84,9.5,293842,572,0,6,5676508,1.36,34,0.096
CUST103429,LN203429,Business,37,Salaried,7259292,604941,Working Capital,4467135,60,8.22,2171160,712,0,3,4152770,26.43,28,0.011
CUST103430,LN203430,Personal,57,Self-employed,868285,72357,Debt Consolidation,188566,36,11.18,1073939,741,0,1,,,,0
CUST103431,LN203431,Personal,43,Salaried,453728,37811,Home,252413,60,13.86,236410,670,0,2,,,,0.002
CUST103432,LN203432,Personal,62,Self-employed,793042,66087,Home,314732,12,12.29,431900,601,1,2,,,,0.141
CUST103433,LN203433,Personal,52,Salaried,459590,38299,Home,508274,48,13.69,520213,620,0,2,,,,0.084
CUST103434,LN203434,Business,27,Self-employed,1657462,138122,Equipment Finance,6314110,60,11.14,2003190,600,0,2,10417431,19.42,20,0.185
CUST103435,LN203435,Business,37,Self-employed,4543262,378605,Business Expansion,2324335,36,16.34,987182,737,0,3,7522369,19,14,0.005
CUST103437,LN203437,Business,35,Self-employed,8089351,674113,Invoice Discounting,2821920,60,18.92,4450531,683,0,0,8067783,-11.11,10,0
CUST103438,LN203438,Personal,48,Salaried,622761,51897,Car,561067,24,10.7,313626,627,0,1,,,,0.1
CUST103439,LN203439,Business,38,Business-owner,2814872,234573,Invoice Discounting,1888755,24,9.75,6094621,684,0,7,779108,-16.35,25,0.028
CUST103440,LN203440,Personal,30,Salaried,1088970,90747,Debt Consolidation,358170,48,12.29,277802,653,0,3,,,,0
CUST103441,LN203441,Business,29,Salaried,2148865,179072,Invoice Discounting,944489,84,15.75,3514392,536,0,3,12536751,6.63,25,0.062
CUST103442,LN203442,Personal,52,Self-employed,655747,54646,Medical,435041,24,10.84,0,714,2,0,,,,0.138
CUST103443,LN203443,Personal,59,Self-employed,606772,50564,Debt Consolidation,339743,36,13.91,246604,754,0,2,,,,0.013
CUST103444,LN203444,Business,60,Self-employed,1472194,122683,Working Capital,7040719,120,11.47,5444627,676,0,1,5921057,34.46,33,0.15
CUST103445,LN203445,Personal,25,Business-owner,289644,24137,Medical,565437,60,13.12,183203,735,0,2,,,,0.112
CUST103446,LN203446,Personal,38,Salaried,698065,58172,Wedding,588872,36,13.77,977784,743,2,2,,,,0.143
CUST103447,LN203447,Business,56,Salaried,1253344,104445,Business Expansion,6742474,36,9.51,0,755,0,2,6569112,15.31,10,0.356
CUST103448,LN203448,Personal,55,Business-owner,721429,60119,Home,373969,12,14.08,343546,685,1,2,,,,0.157
CUST103449,LN203449,Business,34,Self-employed,2804648,233721,Equipment Finance,50000,120,8.41,759970,685,0,4,2431579,1.92,34,0
CUST103453,LN203453,Personal,26,Self-employed,757938,63161,Personal,630831,72,12.86,218821,686,0,3,,,,0.072
CUST103454,LN203454,Personal,45,Self-employed,490769,40897,Medical,20563,12,7,1164982,746,1,3,,,,0.016
CUST103455,LN203455,Business,29,Salaried,150000,12500,Working Capital,8628532,84,17.24,4365881,727,0,3,5880835,27.2,9,0.9
CUST103456,LN203456,Business,33,Business-owner,7790257,649188,Equipment Finance,50000,36,15.81,2109633,655,0,3,6880090,8.51,34,0
CUST103458,LN203458,Personal,42,Salaried,322299,26858,Personal,116718,60,8.1,0,678,0,3,,,,0.051
CUST103459,LN203459,Personal,43,Self-employed,148954,12413,Personal,317980,72,10.21,761181,834,0,1,,,,0.052
CUST103460,LN203460,Business,47,Unemployed,8677152,723096,Business Expansion,50000,48,11.28,9925618,648,0,2,13553045,20.68,32,0
CUST103461,LN203461,Business,40,Salaried,4414737,367895,Equipment Finance,10531584,84,13.78,4838823,606,0,2,3059591,0.94,32,0.12
CUST103462,LN203462,Personal,46,Business-owner,645205,53767,Car,257176,36,10.18,139652,709,0,1,,,,0.005
CUST103463,LN203463,Personal,49,Salaried,723165,60264,Medical,128363,36,10.2,908767,779,0,0,,,,0
CUST103465,LN203465,Personal,40,Business-owner,816804,68067,Medical,20000,48,12.89,678736,720,0,5,,,,0
CUST103466,LN203466,Personal,48,Salaried,749655,62471,Debt Consolidation,271870,24,8.47,701760,657,3,2,,,,0.142
CUST103467,LN203467,Business,67,Self-employed,4715165,392930,Business Expansion,3796075,60,15.06,12194750,661,0,5,9674744,-16.24,5,0.016
CUST103469,LN203469,Personal,63,Self-employed,1061849,88487,Car,33871,48,12.61,737104,686,0,1,,,,0
CUST103470,LN203470,Business,47,Business-owner,2568739,214062,Business Expansion,4179966,60,11.98,1837840,515,0,1,5286115,19.09,21,0.109
CUST103471,LN203471,Personal,57,Self-employed,730639,60887,Debt Consolidation,510420,24,14.17,802605,614,0,2,,,,0.087
CUST103472,LN203472,Personal,37,Salaried,325862,27155,Personal,151681,36,11.33,564764,752,0,5,,,,0
CUST103473,LN203473,Business,59,Salaried,5674244,472854,Working Capital,5150614,60,15.54,6684219,600,0,1,2418094,-2.8,22,0.085
CUST103475,LN203475,Personal,55,Salaried,385468,32122,Debt Consolidation,535333,48,13.48,817501,790,0,0,,,,0.05
CUST103476,LN203476,Personal,52,Salaried,957473,79789,Car,21742,24,11.38,487346,761,1,1,,,,0.017
CUST103477,LN203477,Business,55,Salaried,2778571,231548,Equipment Finance,50000,120,14.31,6701418,649,0,4,1312738,21.44,3,0
CUST103478,LN203478,Personal,44,Self-employed,874862,72905,Debt Consolidation,201986,36,11.52,1499259,685,0,1,,,,0.003
CUST103479,LN203479,Personal,48,Salaried,683923,56994,Home,242887,72,9.41,444411,685,0,4,,,,0
CUST103480,LN203480,Personal,33,Business-owner,730434,60869,Wedding,296415,60,7.69,1193217,728,0,1,,,,0
CUST103481,LN203481,Business,49,Salaried,6962898,580241,Business Expansion,4497219,48,8.6,7529042,641,0,2,658356,7.34,14,0.003
CUST103482,LN203482,Personal,29,Self-employed,830928,69244,Debt Consolidation,312896,36,9.78,751857,656,0,1,,,,0
CUST103483,LN203483,Personal,34,Salaried,483526,40294,Personal,193134,60,12.82,956562,738,0,6,,,,0
CUST103484,LN203484,Personal,21,Self-employed,80000,6667,Debt Consolidation,239461,12,10.7,1473953,711,0,1,,,,0.513
CUST103485,LN203485,Business,58,Salaried,3083192,256933,Equipment Finance,9608551,48,15.67,3045757,544,3,2,568519,9.61,32,0.466
CUST103486,LN203486,Personal,22,Salaried,619416,51618,Car,225958,36,9.23,456914,667,0,1,,,,0
CUST103487,LN203487,Personal,48,Self-employed,528933,44078,Debt Consolidation,179599,36,11.08,744650,813,0,3,,,,0
CUST103488,LN203488,Personal,49,Self-employed,80000,6667,Car,371546,12,13.72,917124,589,0,0,,,,0.797
CUST103489,LN203489,Personal,50,Salaried,411457,34288,Personal,529433,36,13.89,0,674,0,2,,,,0.108
CUST103491,LN203491,Business,51,Salaried,808910,67409,Invoice Discounting,3721508,48,8,5922500,580,0,0,6178118,7.72,5,0.243
CUST103492,LN203492,Personal,40,Salaried,426666,35556,Home,698574,48,8.5,10842,680,1,3,,,,0.136
CUST103493,LN203493,Business,54,Self-employed,3450591,287549,Equipment Finance,8894633,60,16.22,9117711,790,0,0,4298464,28.2,11,0.16
CUST103495,LN203495,Business,30,Salaried,4204057,350338,Equipment Finance,5030606,48,12.53,5471646,719,0,2,5972120,16.72,13,0.037
CUST103496,LN203496,Personal,59,Salaried,409788,34149,Personal,294088,72,13.04,506902,661,0,2,,,,0
CUST103497,LN203497,Personal,27,Unemployed,695613,57968,Personal,564858,36,12.64,567685,633,0,0,,,,0.09
CUST103498,LN203498,Personal,32,Salaried,698908,58242,Debt Consolidation,344274,36,13.5,278579,775,2,2,,,,0.113
CUST103500,LN203500,Personal,43,Salaried,331114,27593,Personal,420720,12,13.12,128160,696,0,1,,,,0.253
CUST103501,LN203501,Business,49,Salaried,3659304,304942,Business Expansion,4102048,84,11.98,2119535,737,0,1,50000,7.22,7,0.084
CUST103502,LN203502,Business,31,Self-employed,1108053,92338,Business Expansion,655973,48,14.69,10835504,744,0,1,50000,4.13,20,0.016
CUST103503,LN203503,Personal,25,Salaried,786530,65544,Wedding,603966,36,10.35,0,747,0,0,,,,0.012
CUST103504,LN203504,Personal,35,Salaried,464419,38702,Home,28280,36,9.01,224738,744,0,2,,,,0
CUST103505,LN203505,Personal,22,Salaried,337188,28099,Wedding,261140,36,7,73055,688,0,1,,,,0.081
CUST103506,LN203506,Personal,29,Business-owner,429407,35784,Car,547278,24,12.06,600633,754,0,3,,,,0.147
CUST103507,LN203507,Personal,52,Salaried,618335,51528,Personal,810498,72,12.3,1105299,710,0,2,,,,0.017
CUST103508,LN203508,Personal,54,Salaried,535212,44601,Debt Consolidation,182476,60,9.81,495783,784,0,1,,,,0
CUST103509,LN203509,Business,34,Business-owner,4521652,376804,Working Capital,5479690,36,22.59,5371175,637,1,1,8216548,19.59,22,0.141
CUST103510,LN203510,Personal,22,Salaried,543272,45273,Wedding,647122,36,9.95,378213,698,0,0,,,,0.096
CUST103511,LN203511,Personal,26,Salaried,330516,27543,Personal,20000,48,11.69,0,664,0,3,,,,0.051
CUST103512,LN203512,Business,32,Self-employed,3842565,320214,Invoice Discounting,815625,36,13.07,9627379,619,0,2,218517,13.22,9,0
CUST103513,LN203513,Business,43,Self-employed,150000,12500,Equipment Finance,3555528,48,16.11,10361243,741,0,0,2212469,26.13,2,0.9
CUST103515,LN203515,Business,47,Salaried,3986810,332234,Invoice Discounting,50000,48,14.76,5871382,741,0,0,2447453,7.15,19,0
CUST103516,LN203516,Business,25,Salaried,1624325,135360,Working Capital,1708151,24,12.23,2060617,699,0,1,5934093,-9.69,12,0.134
CUST103517,LN203517,Business,65,Salaried,2466304,205525,Business Expansion,4481691,84,8.05,1335519,733,0,2,10165984,23.28,22,0.097
CUST103518,LN203518,Personal,40,Salaried,523129,43594,Wedding,397462,48,8.15,1417020,638,0,3,,,,0
CUST103519,LN203519,Personal,56,Salaried,919757,76646,Car,445568,60,10.02,1063691,629,0,1,,,,0
CUST103520,LN203520,Personal,64,Salaried,816123,68010,Medical,672629,12,9.85,528187,695,0,0,,,,0.172
CUST103522,LN203522,Business,39,Salaried,4434249,369521,Working Capital,2723539,36,14.61,4572380,602,0,5,2319710,23.85,26,0.015
CUST103523,LN203523,Personal,25,Salaried,1076958,89747,Car,465349,36,9.73,675558,621,0,1,,,,0.008
CUST103524,LN203524,Personal,38,Self-employed,682983,56915,Personal,447122,24,12.93,857363,667,0,2,,,,0.035
CUST103525,LN203525,Business,54,Business-owner,150000,12500,Business Expansion,3859765,84,8.38,5404806,626,0,1,8525049,17.16,22,0.756
CUST103526,LN203526,Business,65,Self-employed,4429046,369087,Business Expansion,4115957,48,14.21,5309285,767,0,2,7459737,12.25,25,0.029
CUST103527,LN203527,Personal,37,Salaried,720622,60052,Debt Consolidation,441650,24,7,59178,681,0,1,,,,0.093
CUST103528,LN203528,Business,69,Self-employed,2827664,235639,Invoice Discounting,4871262,48,8,7149890,584,0,4,50000,7.12,17,0.123
CUST103529,LN203529,Personal,45,Business-owner,737361,61447,Personal,149864,72,12.02,574674,782,0,1,,,,0
CUST103530,LN203530,Business,46,Business-owner,269972,22498,Business Expansion,1483949,60,15.02,10052454,619,0,5,8313411,-18.54,20,0.263
CUST103532,LN203532,Business,38,Self-employed,2994278,249523,Working Capital,4933290,48,12.59,154932,791,0,0,5597939,2.81,29,0.117
CUST103533,LN203533,Personal,24,Unemployed,338159,28180,Medical,521573,48,13.66,76985,767,0,3,,,,0.119
CUST103534,LN203534,Business,68,Self-employed,2468724,205727,Business Expansion,13228855,48,16.37,4239618,693,0,1,3227565,-1.71,20,0.325
CUST103535,LN203535,Personal,59,Business-owner,664307,55359,Car,351768,72,13.96,0,718,0,0,,,,0.066
CUST103536,LN203536,Business,47,Business-owner,2833196,236100,Working Capital,5808606,60,12.25,0,774,0,0,9219299,-11.73,9,0.121
CUST103538,LN203538,Personal,52,Salaried,815445,67954,Wedding,339125,12,11.46,695099,680,0,3,,,,0.044
CUST103540,LN203540,Personal,49,Business-owner,409717,34143,Debt Consolidation,284151,48,13.68,792977,722,0,2,,,,0.016
CUST103541,LN203541,Personal,23,Salaried,522589,43549,Wedding,411101,24,11.47,379366,665,2,1,,,,0.149
CUST103542,LN203542,Personal,30,Salaried,753177,62765,Home,308231,12,10.03,214457,637,0,0,,,,0.112
CUST103543,LN203543,Personal,47,Salaried,774263,64522,Medical,623558,48,12.11,436597,706,0,0,,,,0.022
CUST103544,LN203544,Business,38,Salaried,3958012,329834,Working Capital,7460700,36,11.06,11669054,512,0,0,3245162,13.3,21,0.148
CUST103545,LN203545,Personal,46,Salaried,417829,34819,Home,70352,36,11.05,305977,615,0,6,,,,0
CUST103546,LN203546,Personal,47,Salaried,547548,45629,Wedding,418937,48,13.92,439914,605,3,2,,,,0.333
CUST103547,LN203547,Personal,53,Business-owner,620600,51717,Medical,20000,24,12.44,952757,719,0,3,,,,0
CUST103548,LN203548,Personal,58,Salaried,1155701,96308,Wedding,258065,48,13.8,779277,670,0,4,,,,0
CUST103549,LN203549,Personal,49,Salaried,746466,62205,Medical,230394,24,10.68,478866,687,0,1,,,,0.015
CUST103550,LN203550,Business,32,Salaried,5226603,435550,Working Capital,10919596,48,12.69,5601062,645,0,0,4795041,19.75,12,0.129
CUST103552,LN203552,Personal,54,Salaried,766017,63835,Car,741500,24,11.24,783812,643,0,1,,,,0.114
CUST103553,LN203553,Personal,31,Business-owner,423086,35257,Wedding,366024,24,9.57,1020965,861,0,0,,,,0.061
CUST103554,LN203554,Personal,56,Self-employed,172469,14372,Car,1026915,48,11.99,73319,719,0,3,,,,0.323
CUST103555,LN203555,Personal,41,Self-employed,725935,60495,Car,20000,60,9.63,436861,732,0,3,,,,0
CUST103556,LN203556,Personal,51,Self-employed,405224,33769,Wedding,218967,48,13.4,929461,832,0,4,,,,0.005
CUST103557,LN203557,Personal,56,Salaried,511759,42647,Debt Consolidation,180435,24,9.96,455255,797,1,2,,,,0.046
CUST103558,LN203558,Personal,32,Salaried,696363,58030,Car,90455,36,10.44,580591,625,0,4,,,,0
CUST103559,LN203559,Personal,27,Business-owner,549619,45802,Car,455052,48,7,747777,697,0,2,,,,0.008
CUST103560,LN203560,Personal,31,Salaried,641566,53464,Car,299465,48,14.04,683714,614,0,1,,,,0
CUST103561,LN203561,Business,63,Salaried,2980890,248407,Invoice Discounting,623069,48,8,6164976,709,1,5,2414966,16.05,29,0.012
CUST103562,LN203562,Business,66,Salaried,1610765,134230,Business Expansion,6650558,48,18.32,3998214,731,0,3,4955112,-3.35,34,0.244
CUST103563,LN203563,Personal,24,Salaried,552548,46046,Home,444068,60,9.67,1195664,691,0,2,,,,0.016
CUST103564,LN203564,Personal,44,Salaried,751795,62650,Medical,253092,12,11.4,685357,643,0,2,,,,0.03
CUST103565,LN203565,Business,45,Salaried,3162790,263566,Working Capital,6586867,24,10.85,5863218,576,0,4,3288589,1.4,4,0.222
CUST103566,LN203566,Personal,59,Salaried,700770,58398,Home,312542,60,13.72,938928,681,0,2,,,,0
CUST103567,LN203567,Personal,24,Self-employed,826205,68850,Wedding,286652,36,10.1,18330,659,0,4,,,,0.057
CUST103568,LN203568,Business,29,Salaried,150000,12500,Business Expansion,5815983,24,8,0,710,0,1,12733239,9.93,3,0.9
CUST103569,LN203569,Business,66,Self-employed,9556804,796400,Working Capital,923334,24,18.3,4593701,743,0,4,480002,16.06,2,0
CUST103571,LN203571,Personal,60,Salaried,325857,27155,Wedding,568536,48,11.43,778813,710,0,1,,,,0.127
CUST103573,LN203573,Business,66,Business-owner,150000,12500,Invoice Discounting,3696974,60,14.76,1960955,790,0,2,5657534,17.04,17,0.9
CUST103574,LN203574,Business,63,Salaried,3759742,313312,Working Capital,3345757,48,11.83,4634823,645,0,1,3408230,24.03,19,0.022
CUST103575,LN203575,Personal,62,Salaried,848727,70727,Medical,426082,48,12.72,141316,734,2,3,,,,0.107
CUST103576,LN203576,Personal,26,Salaried,579014,48251,Medical,509864,12,11.21,427694,821,0,3,,,,0.168
CUST103577,LN203577,Personal,48,Self-employed,524593,43716,Medical,209000,60,12.84,513984,782,0,3,,,,0
CUST103578,LN203578,Personal,55,Self-employed,266735,22228,Car,308568,48,10.06,54914,714,1,4,,,,0.113
CUST103579,LN203579,Business,62,Salaried,5333944,444495,Invoice Discounting,3702034,84,9.01,4973218,573,0,0,8103648,15.61,17,0.045
CUST103580,LN203580,Personal,51,Self-employed,282608,23551,Debt Consolidation,192004,60,13.49,573462,584,0,1,,,,0.014
CUST103581,LN203581,Personal,33,Self-employed,749734,62478,Personal,149110,72,10.08,715669,810,0,1,,,,0
CUST103582,LN203582,Business,47,Business-owner,295579,24632,Business Expansion,5155646,48,11.16,9965121,646,0,2,50000,14.1,3,0.861
CUST103583,LN203583,Business,49,Salaried,3674305,306192,Business Expansion,50000,84,11.75,589217,625,2,1,5328569,15.65,33,0.101
CUST103584,LN203584,Personal,51,Salaried,353344,29445,Wedding,806156,60,8.4,361560,885,0,1,,,,0.047
CUST103585,LN203585,Personal,33,Salaried,271952,22663,Medical,368608,12,13.74,784349,785,0,3,,,,0.262
CUST103586,LN203586,Personal,53,Business-owner,681507,56792,Home,376547,60,10.44,181605,671,1,2,,,,0.099
CUST103587,LN203587,Personal,42,Unemployed,854321,71193,Wedding,191400,48,9.1,572611,845,0,3,,,,0
CUST103588,LN203588,Personal,64,Self-employed,634010,52834,Home,661114,48,8.49,539006,593,0,2,,,,0.069
CUST103590,LN203590,Personal,32,Business-owner,736932,61411,Personal,451799,48,9.56,0,665,0,0,,,,0.074
CUST103591,LN203591,Personal,25,Salaried,706982,58915,Car,211955,12,8.5,422484,748,0,5,,,,0.027
CUST103592,LN203592,Business,32,Business-owner,150000,12500,Invoice Discounting,6993741,48,8.64,1126042,742,0,1,50000,26.05,34,0.9
CUST103593,LN203593,Personal,38,Salaried,610775,50898,Car,487223,60,11.57,841557,774,0,0,,,,0.011
CUST103594,LN203594,Personal,62,Salaried,568298,47358,Medical,405169,48,11.78,638898,662,0,0,,,,0.01
CUST103595,LN203595,Business,47,Salaried,150000,12500,Invoice Discounting,50000,60,16.12,4426458,578,3,1,3874785,16.7,24,0.311
CUST103597,LN203597,Personal,31,Self-employed,639630,53303,Car,485469,60,16.03,865025,709,0,2,,,,0.009
CUST103598,LN203598,Business,31,Business-owner,8218544,684879,Equipment Finance,8358348,36,11.45,8032045,705,0,1,7134146,10.74,22,0.091
CUST103599,LN203599,Personal,24,Self-employed,775261,64605,Car,513387,60,7.95,538748,747,0,1,,,,0.003
CUST103600,LN203600,Business,59,Salaried,5562870,463572,Working Capital,1310486,60,16.3,7218710,597,1,3,6386850,14.55,7,0.085
CUST103601,LN203601,Personal,30,Salaried,855198,71267,Wedding,297414,36,11.91,141302,728,1,1,,,,0.083
CUST103602,LN203602,Personal,32,Salaried,555613,46301,Home,157287,36,9.24,939916,776,0,0,,,,0
CUST103603,LN203603,Personal,50,Salaried,734459,61205,Medical,460356,36,13.22,0,699,0,2,,,,0.063
CUST103604,LN203604,Personal,41,Salaried,730650,60887,Home,290380,24,12.36,438429,680,0,4,,,,0.011
CUST103605,LN203605,Business,64,Self-employed,4301901,358492,Working Capital,50000,60,8.75,8683086,682,0,1,2639672,1.6,19,0
CUST103606,LN203606,Personal,21,Salaried,729658,60805,Medical,124612,60,10.94,36857,646,0,0,,,,0.036
CUST103607,LN203607,Personal,25,Salaried,970929,80911,Personal,135371,24,9.24,0,712,2,3,,,,0.119
CUST103608,LN203608,Personal,59,Salaried,465792,38816,Personal,478386,36,10.62,503405,631,0,1,,,,0.103
CUST103609,LN203609,Business,53,Self-employed,150000,12500,Working Capital,2106694,24,13.64,3384915,864,0,2,50000,18.44,31,0.9
